6/10/2020,10.3,9.4,9.8,11.3
6/11/2020,10.7,9.7,10.2,11.6
6/12/2020,9.9,9.2,9.4,11.5
6/13/2020,8.8,8.5,8.7,11.2
6/14/2020,9,8.5,8.5,11.1
6/15/2020,8.8,8.3,8.3,10.9
6/16/2020,8.4,7.9,7.8,10.7
6/17/2020,8.8,8.3,8.1,10.7
6/18/2020,9.7,9.1,8.8,11.3
6/19/2020,10.8,10,9.7,12.5
6/20/2020,10.7,9.9,9.9,12.6
6/21/2020,11.3,10.5,10.4,11.7
6/22/2020,11.5,10.7,10.7,11
6/23/2020,12.4,11.4,11.7,11.3
6/24/2020,12.2,11.3,11.6,11.3
6/25/2020,12.4,11.5,11.9,11.2
6/26/2020,12.9,12,12.4,11
6/27/2020,12.8,12,12.3,10.6
6/28/2020,10.7,10.2,10.4,10.4
6/29/2020,10.6,10,10.6,10.4
6/30/2020,10.7,10.4,10.6,10.7
7/1/2020,10,9.7,10.1,10.6
7/2/2020,11.2,10.7,11,10.9
7/3/2020,11.4,10.9,11.1,11.5
7/4/2020,11.5,11.2,11.3,11.6
7/5/2020,11.6,11.2,11.3,11.7
7/6/2020,11.8,11.5,11.5,11.7
7/7/2020,11.1,10.8,10.9,11.7
7/8/2020,11.7,11.4,11.7,11.9
7/9/2020,11.4,11,11.3,12.1
7/10/2020,12.1,11.7,12.1,12.1
7/11/2020,12.8,12.4,12.6,12.3
7/12/2020,12.4,12.2,12.4,12.3
7/13/2020,12.1,12,12.3,12.4
7/14/2020,12.4,12,12.3,12.6
7/15/2020,13,12.5,13,12.3
7/16/2020,13.4,13.1,13.6,12.3
7/17/2020,13.5,13.3,13.7,12.3
7/18/2020,13,12.8,13.5,12.5
7/19/2020,13.5,13.1,14,12.6
7/20/2020,14,13.7,14.5,13.7
7/21/2020,14.5,14.2,15.2,13.5
7/22/2020,14.1,13.9,14.8,13.5
7/23/2020,13.7,13.6,14.3,12.8
7/24/2020,13,13,13.5,11.9
7/25/2020,12.8,12.6,13.5,11.4
7/26/2020,13.2,13,14,11.3
7/27/2020,13.5,13.5,14.5,11.4
7/28/2020,14.3,13.8,15.5,11.4
7/29/2020,14.5,14.1,15.6,11.2
7/30/2020,14.7,14.4,16.1,11.3
7/31/2020,14.7,14.5,16.1,11.5
8/1/2020,14.1,14.1,15.5,11.5
8/2/2020,13.8,13.7,15.1,11.7
8/3/2020,13.7,13.7,15,11.5
8/4/2020,13.7,13.7,15.1,11.6
8/5/2020,14.2,14.1,15.5,11.4
8/6/2020,12.9,13.1,14.1,11.4
8/7/2020,12.6,12.2,14,11.4
8/8/2020,12.8,12.7,13.9,11.4
8/9/2020,12.8,12.6,14,11.3
8/10/2020,13.3,13.1,14.6,11.8
8/11/2020,13.2,13.1,14.4,11.5
8/12/2020,11.9,12.1,13.1,11.4
8/13/2020,11.6,11.6,12.8,11.3
8/14/2020,12,11.8,13.1,11.3
8/15/2020,12.9,12.6,14.3,11.5
8/16/2020,13.2,13.2,15,11.5
8/17/2020,13.8,13.5,15.8,11.5
8/18/2020,14.4,14.2,16.2,11.9
8/19/2020,13.9,13.8,15.7,12.4
8/20/2020,13.8,13.8,16,12.6
8/21/2020,13.1,13.5,15.7,12.4
8/22/2020,13.6,13.4,15.9,12.5
8/23/2020,13.4,13.2,15.5,12.5
8/24/2020,13.1,13,15.1,12.6
8/25/2020,13,12.8,14.6,12.4
8/26/2020,12.5,12.4,14,12.1
8/27/2020,12.2,12.1,13.7,11.8
8/28/2020,11.8,11.7,13.5,11.7
8/29/2020,12.1,11.8,13.5,11.5
8/30/2020,11.2,11,12.4,11.4
8/31/2020,11.9,11.8,13.4,11.4
9/1/2020,12.3,12.1,13.9,11.7
9/2/2020,12.7,12.3,14.3,11.6
9/3/2020,12.6,12.4,14.5,11.5
9/4/2020,13.2,12.8,15.3,11.1
9/5/2020,13,12.8,15.1,10.8
9/6/2020,11.4,11.6,13.8,10.8
9/7/2020,11.7,11.9,14.1,10.8
9/8/2020,11.1,10.8,13.6,10.1
9/9/2020,11.1,10.9,13,8.6
9/10/2020,10.7,11.4,12.1,8.2
9/11/2020,10.1,10.9,11.2,8.7
9/12/2020,9.5,10.3,10.7,9.3
9/13/2020,9.6,10.1,10.7,9.3
9/14/2020,10.2,10.5,11.3,9.4
9/15/2020,10.1,10.5,11.3,9.5
9/16/2020,9.9,10.3,11.1,9.6
9/17/2020,10,10.3,11.2,9.7
9/18/2020,10.4,10.8,11.8,9.7
9/19/2020,10.4,11,12,9.8
9/20/2020,10.6,11,12.2,9.9
9/21/2020,10.4,11,12.1,10
9/22/2020,11.2,11.5,12.9,10
9/23/2020,11,11.6,12.7,10.2
9/24/2020,11.1,11.7,12.5,10.1
9/25/2020,10,10.8,11.6,9.9
9/26/2020,10.3,10.9,11.8,10.1
9/27/2020,10.2,10.8,11.4,10.1
9/28/2020,10,10.4,10.8,10.3
9/29/2020,10.5,10.7,11.1,10.4
9/30/2020,10.7,11,11.5,10.4
10/1/2020,10.9,11.3,11.8,10.6
10/2/2020,10.8,11.2,11.7,10.6
10/3/2020,10.4,10.7,11.1,10.7
10/4/2020,10.1,10.4,10.9,10.8
10/5/2020,10,10.3,10.9,10.8
10/6/2020,9.9,10.2,10.8,10.7
10/7/2020,10.1,10.4,10.9,10.9
10/8/2020,9.9,10.2,10.7,11
10/9/2020,9.9,10.6,10.6,11.1
10/10/2020,9.9,10.1,10.6,10.9
10/11/2020,9,9.7,9.9,11.2
10/12/2020,9.7,9.8,10.3,11.4
10/13/2020,9.5,9.7,10.1,11.5
10/14/2020,9.2,0,9.7,11
10/15/2020,8.6,8.6,9.1,10.8
10/16/2020,8.1,8.4,8.5,11
10/17/2020,9.4,9.7,9.7,11.4
10/18/2020,9.3,9.8,10.1,11.4
10/19/2020,9.4,9.9,10.3,11.6
10/20/2020,9.5,9.9,10.1,11.8
10/21/2020,8.8,9.3,9.5,11.8
10/22/2020,6.8,7,7.4,11.9
10/23/2020,5.8,6.4,6.5,11.4
10/24/2020,7.4,7.8,8,10.8
10/25/2020,4.8,4.8,5.1,10.7
10/26/2020,3.9,4.2,4,10.8
10/27/2020,0,4.8,4.1,10.9
10/28/2020,0,5.3,4.6,10.4
10/29/2020,0,6,5.3,10.8
10/30/2020,6.2,6.4,6,11
10/31/2020,6.5,6.9,6.5,11.1
11/1/2020,5.6,6,5.4,11
11/2/2020,6.1,6.2,5.5,10.4
11/3/2020,6.6,6.5,6.2,10.4
11/4/2020,8.3,8.4,8.1,10.7
11/5/2020,8.7,9.2,8.8,10.9
11/6/2020,7.5,7.8,7.7,10.8
11/7/2020,6.1,6.6,6.6,10.6
11/8/2020,5,5.4,5.3,10.6
11/9/2020,4.6,5,4.9,10.9
11/10/2020,4.5,5.1,5,10.9
11/11/2020,4.4,5.5,5.2,10.8
11/12/2020,4.3,5.2,5,10.8
11/13/2020,4.8,5.8,5.4,10.6
11/14/2020,4.9,6,5.7,10.5
11/15/2020,5.4,6.4,6.4,10.2
11/16/2020,6,6.7,6.6,10
11/17/2020,6.1,6.6,6.6,9.8
11/18/2020,5.9,6.4,6.3,9.7
11/19/2020,5.1,6.1,5.8,9.6
11/20/2020,4.8,5.7,5.4,9.5
11/21/2020,4.3,5,4.7,9.4
11/22/2020,4.3,5,4.7,9.4
11/23/2020,5.1,5.6,5.3,9.1
11/24/2020,5.2,5.8,5.2,9.1
11/25/2020,4.8,5.4,5,9
11/26/2020,5,5.7,5.2,8.9
11/27/2020,4.1,5,4.3,8.9
11/28/2020,4.1,5,4.3,8.8
11/29/2020,3.8,4.5,3.9,8.7
11/30/2020,4,4.6,4.3,8.6
12/1/2020,4,4.7,4.2,8.2
12/2/2020,3.7,4.1,3.8,8.4
12/3/2020,4,4.4,4,8.3
12/4/2020,3.8,4.2,3.8,8.1
12/5/2020,3.8,4.1,3.7,7.8
12/6/2020,4.7,4.9,4.6,7.8
12/7/2020,4.2,4.5,4.1,7.7
12/8/2020,4.4,4.6,4.4,7.5
12/9/2020,5,5.2,4.9,7.6
12/10/2020,3.8,4.4,4.1,7.4
12/11/2020,3.8,4,3.6,7.3
12/12/2020,3.7,3.7,3.6,7.1
12/13/2020,4.1,4.3,3.9,7.1
12/14/2020,4.3,4.7,4.3,7.2
12/15/2020,4.6,5,4.7,7
12/16/2020,4.8,5.3,5,7
12/17/2020,5,5.5,5.4,6.9
12/18/2020,5,5.6,5.3,6.8
12/19/2020,5.4,6,5.8,6.9
12/20/2020,5.4,6.1,6.4,7
12/21/2020,5.6,6.3,6.6,7.4
12/22/2020,4.7,5.2,5.4,6.6
12/23/2020,4.1,4.6,4.7,6.3
12/24/2020,3.9,4.4,4.4,6.4
12/25/2020,4.4,4.8,4.7,6.4
12/26/2020,4.7,5.2,5.1,6.4
12/27/2020,4.3,4.9,4.6,6.1
12/28/2020,3.8,4.3,4.1,6.2
12/29/2020,3.4,4,3.8,6.1
12/30/2020,4.2,4.4,4.3,6
12/31/2020,4.5,4.7,4.9,6
