date,lat,lon,Precip_mean,Air_Temp_mean,year,Air_Temp_cumsum,Precip_cumsum
1/29/2014,44.7095361,-122.1926893,32.2722201,4.724204555,2014,146.578487,192.1767734
1/30/2014,44.7095361,-122.1926893,4.699727291,2.073365718,2014,148.6518527,196.8765007
1/31/2014,44.7095361,-122.1926893,2.234354958,1.66274465,2014,150.3145974,199.1108557
2/1/2014,44.7095361,-122.1926893,0.239640882,2.413432922,2014,152.7280303,199.3504966
2/2/2014,44.7095361,-122.1926893,4.96093062,1.190899155,2014,153.9189294,204.3114272
2/3/2014,44.7095361,-122.1926893,7.63827573,-0.0645751,2014,153.8543543,211.9497029
2/4/2014,44.7095361,-122.1926893,2.705521058,-3.604708793,2014,150.2496456,214.655224
2/5/2014,44.7095361,-122.1926893,0.586874477,-7.516714261,2014,142.7329313,215.2420985
2/6/2014,44.7095361,-122.1926893,23.30269855,-7.419928887,2014,135.3130024,238.544797
2/7/2014,44.7095361,-122.1926893,27.45540436,-3.230857082,2014,132.0821453,266.0002014
2/8/2014,44.7095361,-122.1926893,36.50720117,-0.723070222,2014,131.3590751,302.5074025
2/9/2014,44.7095361,-122.1926893,7.298706948,2.047398919,2014,133.406474,309.8061095
2/10/2014,44.7095361,-122.1926893,20.31245938,2.479996413,2014,135.8864704,330.1185689
2/11/2014,44.7095361,-122.1926893,41.83744949,2.60879546,2014,138.4952659,371.9560184
2/12/2014,44.7095361,-122.1926893,68.08653852,4.695383236,2014,143.1906491,440.0425569
2/13/2014,44.7095361,-122.1926893,20.52714489,4.575398461,2014,147.7660476,460.5697018
2/14/2014,44.7095361,-122.1926893,44.40079491,4.2039175,2014,151.9699651,504.9704967
2/15/2014,44.7095361,-122.1926893,45.59965847,4.09527669,2014,156.0652418,550.5701551
2/16/2014,44.7095361,-122.1926893,12.26521417,1.678450751,2014,157.7436925,562.8353693
2/17/2014,44.7095361,-122.1926893,38.12676326,2.834496782,2014,160.5781893,600.9621326
2/18/2014,44.7095361,-122.1926893,49.59540569,2.462917273,2014,163.0411066,650.5575383
2/19/2014,44.7095361,-122.1926893,15.00171486,1.719474317,2014,164.7605809,665.5592531
2/20/2014,44.7095361,-122.1926893,20.62990423,1.726794737,2014,166.4873756,686.1891574
2/21/2014,44.7095361,-122.1926893,1.190744662,4.08825751,2014,170.5756332,687.379902
2/22/2014,44.7095361,-122.1926893,0,4.285246337,2014,174.8608795,687.379902
2/23/2014,44.7095361,-122.1926893,4.174428296,5.299433306,2014,180.1603128,691.5543303
2/24/2014,44.7095361,-122.1926893,6.298104219,6.473138734,2014,186.6334515,697.8524345
2/25/2014,44.7095361,-122.1926893,0.221937158,6.170109317,2014,192.8035608,698.0743717
2/26/2014,44.7095361,-122.1926893,0.000602804,4.620772573,2014,197.4243334,698.0749745
2/27/2014,44.7095361,-122.1926893,11.40671402,4.99334334,2014,202.4176768,709.4816885
2/28/2014,44.7095361,-122.1926893,1.825750908,6.942425328,2014,209.3601021,711.3074394
3/1/2014,44.7095361,-122.1926893,19.43103954,3.896191415,2014,213.2562935,730.738479
3/2/2014,44.7095361,-122.1926893,35.05471547,5.934091977,2014,219.1903855,765.7931944
3/3/2014,44.7095361,-122.1926893,28.50704983,6.781373023,2014,225.9717585,794.3002443
3/4/2014,44.7095361,-122.1926893,4.322157099,8.136097676,2014,234.1078562,798.6224014
3/5/2014,44.7095361,-122.1926893,49.40714149,8.124620234,2014,242.2324764,848.0295428
3/6/2014,44.7095361,-122.1926893,33.01698965,5.946727071,2014,248.1792035,881.0465325
3/7/2014,44.7095361,-122.1926893,2.619054781,7.489617252,2014,255.6688207,883.6655873
3/8/2014,44.7095361,-122.1926893,34.12939851,7.119593925,2014,262.7884147,917.7949858
3/9/2014,44.7095361,-122.1926893,49.06833712,7.671682115,2014,270.4600968,966.8633229
3/10/2014,44.7095361,-122.1926893,24.51391113,3.402731793,2014,273.8628286,991.377234
3/11/2014,44.7095361,-122.1926893,0,4.957956411,2014,278.820785,991.377234
3/12/2014,44.7095361,-122.1926893,0,8.098411999,2014,286.919197,991.377234
3/13/2014,44.7095361,-122.1926893,1.154575093,7.73212542,2014,294.6513224,992.5318091
3/14/2014,44.7095361,-122.1926893,10.50643954,7.000753173,2014,301.6520756,1003.038249
3/15/2014,44.7095361,-122.1926893,0,9.639838783,2014,311.2919144,1003.038249
3/16/2014,44.7095361,-122.1926893,20.21369982,7.391310779,2014,318.6832251,1023.251948
3/17/2014,44.7095361,-122.1926893,10.6771405,2.356163483,2014,321.0393886,1033.929089
3/18/2014,44.7095361,-122.1926893,1.023835165,5.275659607,2014,326.3150482,1034.952924
3/19/2014,44.7095361,-122.1926893,5.442959072,5.170418924,2014,331.4854671,1040.395883
3/20/2014,44.7095361,-122.1926893,0,3.060604716,2014,334.5460719,1040.395883
3/21/2014,44.7095361,-122.1926893,0,4.548036382,2014,339.0941082,1040.395883
3/22/2014,44.7095361,-122.1926893,0,6.552941399,2014,345.6470496,1040.395883
3/23/2014,44.7095361,-122.1926893,0,7.465524105,2014,353.1125738,1040.395883
3/24/2014,44.7095361,-122.1926893,0,10.48187947,2014,363.5944532,1040.395883
3/25/2014,44.7095361,-122.1926893,14.45921695,6.505068405,2014,370.0995216,1054.8551
3/26/2014,44.7095361,-122.1926893,25.98602388,3.816316881,2014,373.9158385,1080.841124
3/27/2014,44.7095361,-122.1926893,29.74905415,3.852505346,2014,377.7683439,1110.590178
3/28/2014,44.7095361,-122.1926893,52.59769658,5.212318861,2014,382.9806627,1163.187875
3/29/2014,44.7095361,-122.1926893,19.82332241,5.20022405,2014,388.1808868,1183.011197
3/30/2014,44.7095361,-122.1926893,6.076348756,4.31399777,2014,392.4948845,1189.087546
3/31/2014,44.7095361,-122.1926893,3.127500079,5.613644327,2014,398.1085289,1192.215046
4/1/2014,44.7095361,-122.1926893,5.396105508,4.260068022,2014,402.3685969,1197.611152
4/2/2014,44.7095361,-122.1926893,0.056787792,6.763802267,2014,409.1323991,1197.667939
4/3/2014,44.7095361,-122.1926893,4.152128576,7.351992542,2014,416.4843917,1201.820068
4/4/2014,44.7095361,-122.1926893,8.725798186,6.205778478,2014,422.6901702,1210.545866
4/5/2014,44.7095361,-122.1926893,19.10776079,5.787754513,2014,428.4779247,1229.653627
4/6/2014,44.7095361,-122.1926893,2.474498052,9.447788905,2014,437.9257136,1232.128125
4/7/2014,44.7095361,-122.1926893,0,13.03617355,2014,450.9618871,1232.128125
4/8/2014,44.7095361,-122.1926893,0.483804649,13.12276266,2014,464.0846498,1232.61193
4/9/2014,44.7095361,-122.1926893,0.344483711,8.71672207,2014,472.8013719,1232.956413
4/10/2014,44.7095361,-122.1926893,0,9.427260473,2014,482.2286323,1232.956413
4/11/2014,44.7095361,-122.1926893,0,10.89598418,2014,493.1246165,1232.956413
4/12/2014,44.7095361,-122.1926893,0,9.029317294,2014,502.1539338,1232.956413
4/13/2014,44.7095361,-122.1926893,0,10.42909697,2014,512.5830308,1232.956413
4/14/2014,44.7095361,-122.1926893,0,11.33555619,2014,523.918587,1232.956413
4/15/2014,44.7095361,-122.1926893,0,8.166293446,2014,532.0848804,1232.956413
4/16/2014,44.7095361,-122.1926893,0.194778952,8.88329638,2014,540.9681768,1233.151192
4/17/2014,44.7095361,-122.1926893,20.01602145,6.035513521,2014,547.0036903,1253.167214
4/18/2014,44.7095361,-122.1926893,0.367215254,8.556603883,2014,555.5602942,1253.534429
4/19/2014,44.7095361,-122.1926893,6.013891429,6.819495569,2014,562.3797898,1259.54832
4/20/2014,44.7095361,-122.1926893,0,10.31748831,2014,572.6972781,1259.54832
4/21/2014,44.7095361,-122.1926893,8.615214311,11.06101732,2014,583.7582954,1268.163535
4/22/2014,44.7095361,-122.1926893,25.81204018,4.731114417,2014,588.4894098,1293.975575
4/23/2014,44.7095361,-122.1926893,36.83728905,4.846692012,2014,593.3361018,1330.812864
4/24/2014,44.7095361,-122.1926893,30.12424041,6.362396632,2014,599.6984985,1360.937104
4/25/2014,44.7095361,-122.1926893,5.457390655,5.212958507,2014,604.911457,1366.394495
4/26/2014,44.7095361,-122.1926893,7.474482694,5.515132741,2014,610.4265897,1373.868978
4/27/2014,44.7095361,-122.1926893,25.26072907,3.392561755,2014,613.8191515,1399.129707
4/28/2014,44.7095361,-122.1926893,0,7.958835974,2014,621.7779874,1399.129707
4/29/2014,44.7095361,-122.1926893,0,12.7739323,2014,634.5519197,1399.129707
4/30/2014,44.7095361,-122.1926893,0,16.80608064,2014,651.3580004,1399.129707
5/1/2014,44.7095361,-122.1926893,0,19.10837432,2014,670.4663747,1399.129707
5/2/2014,44.7095361,-122.1926893,0.432937661,14.82694072,2014,685.2933154,1399.562644
5/3/2014,44.7095361,-122.1926893,10.38011516,10.40441828,2014,695.6977337,1409.94276
5/4/2014,44.7095361,-122.1926893,29.05031438,8.734516846,2014,704.4322505,1438.993074
5/5/2014,44.7095361,-122.1926893,7.346170083,8.168396365,2014,712.6006469,1446.339244
5/6/2014,44.7095361,-122.1926893,2.605555659,7.74300926,2014,720.3436562,1448.9448
5/7/2014,44.7095361,-122.1926893,0.012394305,9.76581233,2014,730.1094685,1448.957194
5/8/2014,44.7095361,-122.1926893,30.06412996,8.507457236,2014,738.6169257,1479.021324
5/9/2014,44.7095361,-122.1926893,38.28662536,5.722841948,2014,744.3397677,1517.307949
5/10/2014,44.7095361,-122.1926893,7.741175138,6.868754549,2014,751.2085222,1525.049124
5/11/2014,44.7095361,-122.1926893,0,10.43595152,2014,761.6444738,1525.049124
5/12/2014,44.7095361,-122.1926893,0,13.50984449,2014,775.1543182,1525.049124
5/13/2014,44.7095361,-122.1926893,0,16.99960904,2014,792.1539273,1525.049124
5/14/2014,44.7095361,-122.1926893,0,20.66895375,2014,812.822881,1525.049124
5/15/2014,44.7095361,-122.1926893,0,18.59509768,2014,831.4179787,1525.049124
5/16/2014,44.7095361,-122.1926893,0,13.91942552,2014,845.3374042,1525.049124
5/17/2014,44.7095361,-122.1926893,2.676472526,12.94470373,2014,858.282108,1527.725597
5/18/2014,44.7095361,-122.1926893,28.26240886,9.009591497,2014,867.2916995,1555.988006
5/19/2014,44.7095361,-122.1926893,1.282471519,11.35082161,2014,878.6425211,1557.270477
5/20/2014,44.7095361,-122.1926893,0,13.53330149,2014,892.1758226,1557.270477
5/21/2014,44.7095361,-122.1926893,0.063509464,14.45647081,2014,906.6322934,1557.333987
5/22/2014,44.7095361,-122.1926893,0,17.06369041,2014,923.6959838,1557.333987
5/23/2014,44.7095361,-122.1926893,1.43556676,13.90482629,2014,937.6008101,1558.769554
5/24/2014,44.7095361,-122.1926893,0.037670775,14.13465732,2014,951.7354674,1558.807224
5/25/2014,44.7095361,-122.1926893,0.20070995,14.18205087,2014,965.9175183,1559.007934
5/26/2014,44.7095361,-122.1926893,1.76822502,12.22516197,2014,978.1426802,1560.776159
5/27/2014,44.7095361,-122.1926893,4.855115347,10.69683835,2014,988.8395186,1565.631275
5/28/2014,44.7095361,-122.1926893,12.1729422,7.044920694,2014,995.8844393,1577.804217
5/29/2014,44.7095361,-122.1926893,0,11.93474935,2014,1007.819189,1577.804217
5/30/2014,44.7095361,-122.1926893,0,14.8203362,2014,1022.639525,1577.804217
5/31/2014,44.7095361,-122.1926893,0,14.51359352,2014,1037.153118,1577.804217
6/1/2014,44.7095361,-122.1926893,0,14.83121838,2014,1051.984337,1577.804217
6/2/2014,44.7095361,-122.1926893,0,15.94068837,2014,1067.925025,1577.804217
6/3/2014,44.7095361,-122.1926893,0,13.34465795,2014,1081.269683,1577.804217
6/4/2014,44.7095361,-122.1926893,0,14.77343936,2014,1096.043122,1577.804217
6/5/2014,44.7095361,-122.1926893,0,15.32312418,2014,1111.366247,1577.804217
6/6/2014,44.7095361,-122.1926893,0,15.62318507,2014,1126.989432,1577.804217
6/7/2014,44.7095361,-122.1926893,0,15.43184151,2014,1142.421273,1577.804217
6/8/2014,44.7095361,-122.1926893,0,16.99337584,2014,1159.414649,1577.804217
6/9/2014,44.7095361,-122.1926893,0,15.54702456,2014,1174.961674,1577.804217
6/10/2014,44.7095361,-122.1926893,0,14.3685352,2014,1189.330209,1577.804217
6/11/2014,44.7095361,-122.1926893,0,15.69095803,2014,1205.021167,1577.804217
6/12/2014,44.7095361,-122.1926893,14.88791727,12.65473642,2014,1217.675903,1592.692134
6/13/2014,44.7095361,-122.1926893,20.32250082,8.861165468,2014,1226.537069,1613.014635
6/14/2014,44.7095361,-122.1926893,0,10.27966752,2014,1236.816736,1613.014635
6/15/2014,44.7095361,-122.1926893,6.426385968,9.616606461,2014,1246.433343,1619.441021
6/16/2014,44.7095361,-122.1926893,17.48786802,7.803503129,2014,1254.236846,1636.928889
6/17/2014,44.7095361,-122.1926893,2.353482826,7.891017811,2014,1262.127864,1639.282372
6/18/2014,44.7095361,-122.1926893,0,13.62552971,2014,1275.753393,1639.282372
6/19/2014,44.7095361,-122.1926893,0.012975943,15.85832631,2014,1291.61172,1639.295348
6/20/2014,44.7095361,-122.1926893,0.335516553,12.51991434,2014,1304.131634,1639.630864
6/21/2014,44.7095361,-122.1926893,0,14.35031751,2014,1318.481951,1639.630864
6/22/2014,44.7095361,-122.1926893,0,16.91985026,2014,1335.401802,1639.630864
6/23/2014,44.7095361,-122.1926893,0.45566898,17.27053516,2014,1352.672337,1640.086533
6/24/2014,44.7095361,-122.1926893,0,15.70397068,2014,1368.376308,1640.086533
6/25/2014,44.7095361,-122.1926893,7.414942248,14.70812868,2014,1383.084436,1647.501475
6/26/2014,44.7095361,-122.1926893,12.04502435,14.41109478,2014,1397.495531,1659.5465
6/27/2014,44.7095361,-122.1926893,12.14005073,13.72488395,2014,1411.220415,1671.686551
6/28/2014,44.7095361,-122.1926893,1.015574764,14.41259943,2014,1425.633014,1672.702125
6/29/2014,44.7095361,-122.1926893,0,14.38321355,2014,1440.016228,1672.702125
6/30/2014,44.7095361,-122.1926893,0,17.88436256,2014,1457.900591,1672.702125
7/1/2014,44.7095361,-122.1926893,0,23.62282481,2014,1481.523415,1672.702125
7/2/2014,44.7095361,-122.1926893,0,19.18968018,2014,1500.713096,1672.702125
7/3/2014,44.7095361,-122.1926893,0,17.54738635,2014,1518.260482,1672.702125
7/4/2014,44.7095361,-122.1926893,0,18.50729455,2014,1536.767776,1672.702125
7/5/2014,44.7095361,-122.1926893,0,20.37304468,2014,1557.140821,1672.702125
7/6/2014,44.7095361,-122.1926893,0.021961758,20.92307758,2014,1578.063899,1672.724087
7/7/2014,44.7095361,-122.1926893,0,22.35120651,2014,1600.415105,1672.724087
7/8/2014,44.7095361,-122.1926893,0,22.82133999,2014,1623.236445,1672.724087
7/9/2014,44.7095361,-122.1926893,0,21.383638,2014,1644.620083,1672.724087
7/10/2014,44.7095361,-122.1926893,0,21.01803957,2014,1665.638123,1672.724087
7/11/2014,44.7095361,-122.1926893,0,20.40709929,2014,1686.045222,1672.724087
7/12/2014,44.7095361,-122.1926893,0,23.62950958,2014,1709.674732,1672.724087
7/13/2014,44.7095361,-122.1926893,1.626022202,19.59835881,2014,1729.27309,1674.350109
7/14/2014,44.7095361,-122.1926893,0,21.81654127,2014,1751.089632,1674.350109
7/15/2014,44.7095361,-122.1926893,0,23.77475742,2014,1774.864389,1674.350109
7/16/2014,44.7095361,-122.1926893,0,23.80692789,2014,1798.671317,1674.350109
7/17/2014,44.7095361,-122.1926893,0.519548095,19.74748264,2014,1818.4188,1674.869657
7/18/2014,44.7095361,-122.1926893,0,18.41154281,2014,1836.830342,1674.869657
7/19/2014,44.7095361,-122.1926893,0,20.76625343,2014,1857.596596,1674.869657
7/20/2014,44.7095361,-122.1926893,0.0004314,16.42392608,2014,1874.020522,1674.870089
7/21/2014,44.7095361,-122.1926893,0.602894317,17.22199646,2014,1891.242518,1675.472983
7/22/2014,44.7095361,-122.1926893,1.306957969,18.64104286,2014,1909.883561,1676.779941
7/23/2014,44.7095361,-122.1926893,14.71059835,11.98309899,2014,1921.86666,1691.490539
7/24/2014,44.7095361,-122.1926893,0.688061704,12.82464514,2014,1934.691305,1692.178601
7/25/2014,44.7095361,-122.1926893,0,16.66870495,2014,1951.36001,1692.178601
7/26/2014,44.7095361,-122.1926893,0,19.34674672,2014,1970.706757,1692.178601
7/27/2014,44.7095361,-122.1926893,0,19.38305822,2014,1990.089815,1692.178601
7/28/2014,44.7095361,-122.1926893,0,23.6157597,2014,2013.705575,1692.178601
7/29/2014,44.7095361,-122.1926893,0,23.15179361,2014,2036.857369,1692.178601
7/30/2014,44.7095361,-122.1926893,0,23.37487382,2014,2060.232242,1692.178601
7/31/2014,44.7095361,-122.1926893,0.074197591,24.13729888,2014,2084.369541,1692.252799
8/1/2014,44.7095361,-122.1926893,0,24.32723736,2014,2108.696779,1692.252799
8/2/2014,44.7095361,-122.1926893,0,22.6228098,2014,2131.319588,1692.252799
8/3/2014,44.7095361,-122.1926893,0,21.90276542,2014,2153.222354,1692.252799
8/4/2014,44.7095361,-122.1926893,0,22.07055433,2014,2175.292908,1692.252799
8/5/2014,44.7095361,-122.1926893,0.046486553,19.97262094,2014,2195.265529,1692.299285
8/6/2014,44.7095361,-122.1926893,0,19.68621697,2014,2214.951746,1692.299285
8/7/2014,44.7095361,-122.1926893,0,19.55568633,2014,2234.507432,1692.299285
8/8/2014,44.7095361,-122.1926893,0,18.29678488,2014,2252.804217,1692.299285
8/9/2014,44.7095361,-122.1926893,0,19.68134053,2014,2272.485558,1692.299285
8/10/2014,44.7095361,-122.1926893,0,23.79376584,2014,2296.279324,1692.299285
8/11/2014,44.7095361,-122.1926893,0,25.98439295,2014,2322.263717,1692.299285
8/12/2014,44.7095361,-122.1926893,1.674599198,19.93982322,2014,2342.20354,1693.973884
8/13/2014,44.7095361,-122.1926893,1.133380009,17.55006875,2014,2359.753609,1695.107264
8/14/2014,44.7095361,-122.1926893,1.327299154,17.10000743,2014,2376.853616,1696.434564
8/15/2014,44.7095361,-122.1926893,0,18.71509984,2014,2395.568716,1696.434564
8/16/2014,44.7095361,-122.1926893,0,20.71607787,2014,2416.284794,1696.434564
8/17/2014,44.7095361,-122.1926893,0,21.99019803,2014,2438.274992,1696.434564
8/18/2014,44.7095361,-122.1926893,0,23.5123001,2014,2461.787292,1696.434564
8/19/2014,44.7095361,-122.1926893,0,21.14700048,2014,2482.934292,1696.434564
8/20/2014,44.7095361,-122.1926893,0.8658304,16.09705796,2014,2499.03135,1697.300394
8/21/2014,44.7095361,-122.1926893,0,17.04000444,2014,2516.071355,1697.300394
8/22/2014,44.7095361,-122.1926893,0,17.322043,2014,2533.393398,1697.300394
8/23/2014,44.7095361,-122.1926893,0,19.1373815,2014,2552.530779,1697.300394
8/24/2014,44.7095361,-122.1926893,0,18.77601738,2014,2571.306797,1697.300394
8/25/2014,44.7095361,-122.1926893,0,20.25814234,2014,2591.564939,1697.300394
8/26/2014,44.7095361,-122.1926893,0,22.28343451,2014,2613.848373,1697.300394
8/27/2014,44.7095361,-122.1926893,0,22.7666214,2014,2636.614995,1697.300394
8/28/2014,44.7095361,-122.1926893,0,20.38212466,2014,2656.99712,1697.300394
8/29/2014,44.7095361,-122.1926893,0.713025379,18.28516323,2014,2675.282283,1698.013419
8/30/2014,44.7095361,-122.1926893,9.518183176,13.58235459,2014,2688.864637,1707.531603
8/31/2014,44.7095361,-122.1926893,0.129049257,14.66550505,2014,2703.530142,1707.660652
9/1/2014,44.7095361,-122.1926893,0,17.10638053,2014,2720.636523,1707.660652
9/2/2014,44.7095361,-122.1926893,0,15.95457778,2014,2736.591101,1707.660652
9/3/2014,44.7095361,-122.1926893,0,13.84849821,2014,2750.439599,1707.660652
9/4/2014,44.7095361,-122.1926893,0,16.05252208,2014,2766.492121,1707.660652
9/5/2014,44.7095361,-122.1926893,0,19.54913497,2014,2786.041256,1707.660652
9/6/2014,44.7095361,-122.1926893,0.023324531,21.64755882,2014,2807.688815,1707.683976
9/7/2014,44.7095361,-122.1926893,0,19.84342536,2014,2827.53224,1707.683976
9/8/2014,44.7095361,-122.1926893,0,18.12271043,2014,2845.654951,1707.683976
9/9/2014,44.7095361,-122.1926893,0.00700551,14.51312258,2014,2860.168073,1707.690982
9/10/2014,44.7095361,-122.1926893,0,16.79620111,2014,2876.964274,1707.690982
9/11/2014,44.7095361,-122.1926893,0,15.33510726,2014,2892.299382,1707.690982
9/12/2014,44.7095361,-122.1926893,0,19.47739187,2014,2911.776773,1707.690982
9/13/2014,44.7095361,-122.1926893,0,20.23601648,2014,2932.01279,1707.690982
9/14/2014,44.7095361,-122.1926893,0,20.77893638,2014,2952.791726,1707.690982
9/15/2014,44.7095361,-122.1926893,0,21.02101128,2014,2973.812738,1707.690982
9/16/2014,44.7095361,-122.1926893,0,18.37633192,2014,2992.18907,1707.690982
9/17/2014,44.7095361,-122.1926893,0,18.10408055,2014,3010.29315,1707.690982
9/18/2014,44.7095361,-122.1926893,0,14.29721161,2014,3024.590362,1707.690982
9/19/2014,44.7095361,-122.1926893,0,18.56158415,2014,3043.151946,1707.690982
9/20/2014,44.7095361,-122.1926893,0,21.8045467,2014,3064.956493,1707.690982
9/21/2014,44.7095361,-122.1926893,0,21.15080317,2014,3086.107296,1707.690982
9/22/2014,44.7095361,-122.1926893,0,17.7050549,2014,3103.812351,1707.690982
9/23/2014,44.7095361,-122.1926893,9.614931095,16.45607116,2014,3120.268422,1717.305913
9/24/2014,44.7095361,-122.1926893,24.71105096,12.65550269,2014,3132.923924,1742.016964
9/25/2014,44.7095361,-122.1926893,4.200711249,14.21204674,2014,3147.135971,1746.217675
9/26/2014,44.7095361,-122.1926893,0.825000187,13.40437824,2014,3160.540349,1747.042675
9/27/2014,44.7095361,-122.1926893,0,14.1190413,2014,3174.659391,1747.042675
9/28/2014,44.7095361,-122.1926893,0,16.01902788,2014,3190.678419,1747.042675
9/29/2014,44.7095361,-122.1926893,5.023368948,14.23248331,2014,3204.910902,1752.066044
9/30/2014,44.7095361,-122.1926893,7.715609638,10.74689098,2014,3215.657793,1759.781654
10/1/2014,44.7095361,-122.1926893,0,11.50300318,2014,3227.160796,1759.781654
10/2/2014,44.7095361,-122.1926893,0,13.23133393,2014,3240.39213,1759.781654
10/3/2014,44.7095361,-122.1926893,0,16.60881336,2014,3257.000943,1759.781654
10/4/2014,44.7095361,-122.1926893,0,17.94749952,2014,3274.948443,1759.781654
10/5/2014,44.7095361,-122.1926893,0,19.04344913,2014,3293.991892,1759.781654
10/6/2014,44.7095361,-122.1926893,0,20.02165078,2014,3314.013543,1759.781654
10/7/2014,44.7095361,-122.1926893,0.021261579,18.91271831,2014,3332.926261,1759.802916
10/8/2014,44.7095361,-122.1926893,0.034068191,16.02184004,2014,3348.948101,1759.836984
10/9/2014,44.7095361,-122.1926893,0.021298619,15.3069178,2014,3364.255019,1759.858282
10/10/2014,44.7095361,-122.1926893,0,15.18638419,2014,3379.441403,1759.858282
10/11/2014,44.7095361,-122.1926893,9.258083197,12.47478271,2014,3391.916186,1769.116366
10/12/2014,44.7095361,-122.1926893,0.031417708,11.81279178,2014,3403.728978,1769.147783
10/13/2014,44.7095361,-122.1926893,3.776151141,13.68208533,2014,3417.411063,1772.923934
10/14/2014,44.7095361,-122.1926893,23.07286157,9.719536411,2014,3427.130599,1795.996796
10/15/2014,44.7095361,-122.1926893,19.13013993,8.519609953,2014,3435.650209,1815.126936
10/16/2014,44.7095361,-122.1926893,0.773822336,11.07624796,2014,3446.726457,1815.900758
10/17/2014,44.7095361,-122.1926893,4.108172558,10.92620918,2014,3457.652666,1820.008931
10/18/2014,44.7095361,-122.1926893,0.655073823,14.22632054,2014,3471.878987,1820.664005
10/19/2014,44.7095361,-122.1926893,2.07592501,14.68470385,2014,3486.563691,1822.73993
10/20/2014,44.7095361,-122.1926893,21.75321904,10.02697329,2014,3496.590664,1844.493149
10/21/2014,44.7095361,-122.1926893,10.25483721,9.174751123,2014,3505.765415,1854.747986
10/22/2014,44.7095361,-122.1926893,43.6562242,10.49557526,2014,3516.260991,1898.40421
10/23/2014,44.7095361,-122.1926893,23.89925919,8.609484618,2014,3524.870475,1922.303469
10/24/2014,44.7095361,-122.1926893,7.242639319,8.588461274,2014,3533.458936,1929.546109
10/25/2014,44.7095361,-122.1926893,20.90121987,9.350189909,2014,3542.809126,1950.447328
10/26/2014,44.7095361,-122.1926893,21.00386813,5.842751594,2014,3548.651878,1971.451197
10/27/2014,44.7095361,-122.1926893,0.613247174,8.080254247,2014,3556.732132,1972.064444
10/28/2014,44.7095361,-122.1926893,11.98811129,8.388017528,2014,3565.12015,1984.052555
10/29/2014,44.7095361,-122.1926893,1.126337943,10.94231546,2014,3576.062465,1985.178893
10/30/2014,44.7095361,-122.1926893,27.96771877,12.36858176,2014,3588.431047,2013.146612
10/31/2014,44.7095361,-122.1926893,13.77478093,7.204106495,2014,3595.635153,2026.921393
11/1/2014,44.7095361,-122.1926893,3.321564331,5.587035856,2014,3601.222189,2030.242957
11/2/2014,44.7095361,-122.1926893,10.85514119,6.461886639,2014,3607.684076,2041.098098
11/3/2014,44.7095361,-122.1926893,8.529863979,8.307965599,2014,3615.992042,2049.627962
11/4/2014,44.7095361,-122.1926893,15.95837601,9.841571975,2014,3625.833613,2065.586338
11/5/2014,44.7095361,-122.1926893,0,12.20430429,2014,3638.037918,2065.586338
11/6/2014,44.7095361,-122.1926893,7.368196669,9.631023218,2014,3647.668941,2072.954535
11/7/2014,44.7095361,-122.1926893,1.08614729,7.62261203,2014,3655.291553,2074.040682
11/8/2014,44.7095361,-122.1926893,0,9.560756497,2014,3664.85231,2074.040682
11/9/2014,44.7095361,-122.1926893,7.305375573,7.110388512,2014,3671.962698,2081.346058
11/10/2014,44.7095361,-122.1926893,0.540464895,5.220534805,2014,3677.183233,2081.886523
11/11/2014,44.7095361,-122.1926893,0.137403468,1.275006447,2014,3678.458239,2082.023926
11/12/2014,44.7095361,-122.1926893,1.674917345,-0.043031425,2014,3678.415208,2083.698843
11/13/2014,44.7095361,-122.1926893,64.50229149,-0.494933427,2014,3677.920274,2148.201135
11/14/2014,44.7095361,-122.1926893,10.58727364,-0.076675525,2014,3677.843599,2158.788409
11/15/2014,44.7095361,-122.1926893,0,-2.066239439,2014,3675.777359,2158.788409
11/16/2014,44.7095361,-122.1926893,0.167664064,0.507800744,2014,3676.28516,2158.956073
11/17/2014,44.7095361,-122.1926893,0,1.777463158,2014,3678.062623,2158.956073
11/18/2014,44.7095361,-122.1926893,0,3.244593402,2014,3681.307217,2158.956073
11/19/2014,44.7095361,-122.1926893,7.361245538,5.808016649,2014,3687.115233,2166.317318
11/20/2014,44.7095361,-122.1926893,4.036054624,5.210659638,2014,3692.325893,2170.353373
11/21/2014,44.7095361,-122.1926893,55.84806674,7.050707174,2014,3699.3766,2226.20144
11/22/2014,44.7095361,-122.1926893,21.90145448,4.26625522,2014,3703.642855,2248.102894
11/23/2014,44.7095361,-122.1926893,13.24101185,4.967474168,2014,3708.61033,2261.343906
11/24/2014,44.7095361,-122.1926893,7.344980044,6.46748312,2014,3715.077813,2268.688886
11/25/2014,44.7095361,-122.1926893,10.48007347,9.779018069,2014,3724.856831,2279.168959
11/26/2014,44.7095361,-122.1926893,0,9.323796707,2014,3734.180628,2279.168959
11/27/2014,44.7095361,-122.1926893,26.87423772,9.139597083,2014,3743.320225,2306.043197
11/28/2014,44.7095361,-122.1926893,58.52000147,5.790974428,2014,3749.111199,2364.563199
11/29/2014,44.7095361,-122.1926893,11.97264958,-0.474667745,2014,3748.636531,2376.535848
11/30/2014,44.7095361,-122.1926893,0.36155529,-0.946353263,2014,3747.690178,2376.897403
12/1/2014,44.7095361,-122.1926893,2.851555047,0.670949029,2014,3748.361127,2379.748959
12/2/2014,44.7095361,-122.1926893,1.168347954,4.002544096,2014,3752.363671,2380.917306
