date,lat,lon,Precip_mean,Air_Temp_mean,Surf_Radiation_mean,Wind_Velocity_mean,Air_Temp_cumsum,Precip_cumsum,Surf_Radiation_cumsum,Wind_Velocity_cumsum
2016-11-20,44.712500000000006,-122.20416663333334,14.850000000000001,5.7937500000000455,62.775000000000006,8.4875,3546.5500000000065,1840.3875,63367.75,1550.675
2016-11-21,44.712500000000006,-122.20416663333334,7.7250000000000005,4.34375,47.8375,5.2,3550.8937500000065,1848.1125,63415.5875,1555.875
2016-11-22,44.712500000000006,-122.20416663333334,12.85,5.0437500000000455,72.8625,7.575,3555.937500000007,1860.9625,63488.450000000004,1563.45
2016-11-23,44.712500000000006,-122.20416663333334,15.15,2.525000000000034,43.6,10.55,3558.462500000007,1876.1125,63532.05,1574.0
2016-11-24,44.712500000000006,-122.20416663333334,14.775,4.4375,52.112500000000004,15.700000000000001,3562.900000000007,1890.8875,63584.162500000006,1589.7
2016-11-25,44.712500000000006,-122.20416663333334,13.4875,4.925000000000068,45.987500000000004,8.475000000000001,3567.8250000000066,1904.375,63630.15,1598.175
2016-11-26,44.712500000000006,-122.20416663333334,9.875,4.081250000000068,59.737500000000004,7.1000000000000005,3571.906250000007,1914.25,63689.887500000004,1605.275
2016-11-27,44.712500000000006,-122.20416663333334,21.0625,2.525000000000034,45.400000000000006,9.612499999999999,3574.431250000007,1935.3125,63735.287500000006,1614.8875
2016-11-28,44.712500000000006,-122.20416663333334,31.075000000000003,2.212500000000034,50.35,6.575,3576.643750000007,1966.3875,63785.637500000004,1621.4625
2016-11-29,44.712500000000006,-122.20416663333334,5.362500000000001,3.1625000000000227,73.28750000000001,4.325,3579.806250000007,1971.75,63858.925,1625.7875000000001
2016-11-30,44.712500000000006,-122.20416663333334,18.3,2.125,40.8875,7.3500000000000005,3581.931250000007,1990.05,63899.8125,1633.1375
2016-12-01,44.712500000000006,-122.20416663333334,4.0125,1.0187500000000682,51.0625,3.75,3582.950000000007,1994.0625,63950.875,1636.8875
2016-12-02,44.712500000000006,-122.20416663333334,3.1125000000000003,1.5,40.800000000000004,5.475,3584.450000000007,1997.175,63991.675,1642.3625
2016-12-03,44.712500000000006,-122.20416663333334,6.812500000000001,3.0249999999999773,67.6875,5.6000000000000005,3587.4750000000067,2003.9875,64059.3625,1647.9625
2016-12-04,44.712500000000006,-122.20416663333334,30.525,0.25,42.5375,7.45,3587.7250000000067,2034.5125,64101.9,1655.4125000000001
2016-12-05,44.712500000000006,-122.20416663333334,14.475,-1.2875000000000227,32.725,6.825,3586.437500000007,2048.9875,64134.625,1662.2375
2016-12-06,44.712500000000006,-122.20416663333334,4.15,-2.5437499999999886,49.6875,3.4125,3583.893750000007,2053.1375,64184.3125,1665.65
2016-12-07,44.712500000000006,-122.20416663333334,0.275,-4.7374999999999545,81.2,5.5625,3579.156250000007,2053.4125,64265.512500000004,1671.2125
2016-12-08,44.712500000000006,-122.20416663333334,21.3,-1.5499999999999545,24.4375,9.575,3577.606250000007,2074.7125,64289.950000000004,1680.7875000000001
2016-12-09,44.712500000000006,-122.20416663333334,32.975,1.3000000000000114,38.9375,9.05,3578.9062500000073,2107.6875,64328.887500000004,1689.8375
2016-12-10,44.712500000000006,-122.20416663333334,23.575,1.34375,40.987500000000004,8.8,3580.2500000000073,2131.2625,64369.875,1698.6375
2016-12-11,44.712500000000006,-122.20416663333334,33.2125,0.6125000000000114,38.45,10.075,3580.862500000007,2164.475,64408.325000000004,1708.7125
2016-12-12,44.712500000000006,-122.20416663333334,4.987500000000001,-0.3312499999999545,71.45,5.5875,3580.5312500000073,2169.4625,64479.775,1714.3
2016-12-13,44.712500000000006,-122.20416663333334,0.0,-2.2437499999999773,73.575,2.4000000000000004,3578.287500000007,2169.4625,64553.350000000006,1716.7
2016-12-14,44.712500000000006,-122.20416663333334,30.6625,-3.7124999999999773,52.987500000000004,4.9375,3574.575000000007,2200.125,64606.3375,1721.6375
2016-12-15,44.712500000000006,-122.20416663333334,2.9125,-2.2250000000000227,60.6375,3.0625,3572.350000000007,2203.0375,64666.975000000006,1724.7
2016-12-16,44.712500000000006,-122.20416663333334,0.175,-4.256249999999966,74.8375,2.2375000000000003,3568.0937500000073,2203.2125,64741.8125,1726.9375
2016-12-17,44.712500000000006,-122.20416663333334,0.0,-5.96875,74.95,2.2875,3562.1250000000073,2203.2125,64816.762500000004,1729.2250000000001
2016-12-18,44.712500000000006,-122.20416663333334,0.1,-2.0499999999999545,43.05,3.6,3560.075000000007,2203.3125,64859.8125,1732.825
2016-12-19,44.712500000000006,-122.20416663333334,33.75,-0.44375000000002274,26.05,9.6375,3559.631250000007,2237.0625,64885.8625,1742.4625
2016-12-20,44.712500000000006,-122.20416663333334,29.3625,1.3000000000000114,60.175000000000004,8.0,3560.9312500000074,2266.425,64946.037500000006,1750.4625
2016-12-21,44.712500000000006,-122.20416663333334,0.0,0.8125,84.86250000000001,3.7874999999999996,3561.7437500000074,2266.425,65030.9,1754.25
2016-12-22,44.712500000000006,-122.20416663333334,2.8375,2.612500000000068,47.0125,4.812500000000001,3564.356250000007,2269.2625,65077.912500000006,1759.0625
2016-12-23,44.712500000000006,-122.20416663333334,12.675,1.09375,36.8625,6.812500000000001,3565.450000000007,2281.9375,65114.775,1765.875
2016-12-24,44.712500000000006,-122.20416663333334,3.6375,-1.5625,54.462500000000006,3.2375000000000003,3563.887500000007,2285.575,65169.2375,1769.1125
2016-12-25,44.712500000000006,-122.20416663333334,0.0,-2.3999999999999773,52.5875,3.475,3561.4875000000075,2285.575,65221.825000000004,1772.5875
2016-12-26,44.712500000000006,-122.20416663333334,10.9625,-2.131249999999966,72.95,6.2875000000000005,3559.356250000007,2296.5375,65294.775,1778.875
2016-12-27,44.712500000000006,-122.20416663333334,34.3875,0.84375,42.0,11.0875,3560.200000000007,2330.925,65336.775,1789.9625
2016-12-28,44.712500000000006,-122.20416663333334,1.575,0.7312500000000455,61.3875,3.3625000000000003,3560.9312500000074,2332.5,65398.162500000006,1793.325
2016-12-29,44.712500000000006,-122.20416663333334,0.8625,2.331250000000068,48.7125,4.2875000000000005,3563.2625000000075,2333.3625,65446.875,1797.6125
2016-12-30,44.712500000000006,-122.20416663333334,0.8875000000000001,-0.3499999999999659,64.75,5.112500000000001,3562.9125000000076,2334.25,65511.625,1802.7250000000001
2016-12-31,44.712500000000006,-122.20416663333334,2.7125000000000004,-0.13125000000002274,77.80000000000001,3.6,3562.7812500000073,2336.9625,65589.425,1806.325
2017-01-01,44.712500000000006,-122.20416663333334,11.6,-2.7749999999999773,50.475,7.9,-2.7749999999999773,11.6,50.475,7.9
2017-01-02,44.712500000000006,-122.20416663333334,2.725,-6.1437499999999545,45.8125,3.4875000000000003,-8.918749999999932,14.325,96.2875,11.387500000000001
2017-01-03,44.712500000000006,-122.20416663333334,0.11249999999999999,-7.4375,68.98750000000001,6.275,-16.356249999999932,14.4375,165.275,17.6625
2017-01-04,44.712500000000006,-122.20416663333334,0.0,-8.731249999999932,30.7875,9.325,-25.087499999999864,14.4375,196.0625,26.9875
2017-01-05,44.712500000000006,-122.20416663333334,0.0,-7.7687499999999545,97.1375,5.862500000000001,-32.85624999999982,14.4375,293.20000000000005,32.85
2017-01-06,44.712500000000006,-122.20416663333334,0.25,-5.993749999999977,98.9375,4.5875,-38.849999999999795,14.6875,392.13750000000005,37.4375
2017-01-07,44.712500000000006,-122.20416663333334,17.6375,-3.5,47.612500000000004,6.737500000000001,-42.349999999999795,32.325,439.75,44.175000000000004
2017-01-08,44.712500000000006,-122.20416663333334,32.2125,0.8312500000000682,40.487500000000004,8.65,-41.51874999999973,64.5375,480.2375,52.825
2017-01-09,44.712500000000006,-122.20416663333334,27.175,-0.3499999999999659,76.72500000000001,9.775,-41.86874999999969,91.71249999999999,556.9625000000001,62.6
2017-01-10,44.712500000000006,-122.20416663333334,22.45,-0.8687499999999773,54.225,6.4750000000000005,-42.73749999999967,114.1625,611.1875,69.075
2017-01-11,44.712500000000006,-122.20416663333334,19.4375,-3.34375,40.3125,6.325,-46.08124999999967,133.6,651.5,75.4
2017-01-12,44.712500000000006,-122.20416663333334,0.9375000000000001,-4.40625,102.25,3.3000000000000003,-50.48749999999967,134.5375,753.75,78.7
2017-01-13,44.712500000000006,-122.20416663333334,0.0375,-2.5562499999999773,94.3875,3.4375,-53.04374999999965,134.575,848.1375,82.1375
2017-01-14,44.712500000000006,-122.20416663333334,0.1,-1.1124999999999545,103.4375,3.9,-54.1562499999996,134.67499999999998,951.575,86.03750000000001
2017-01-15,44.712500000000006,-122.20416663333334,0.225,0.5812500000000682,104.125,3.0,-53.574999999999534,134.9,1055.7,89.03750000000001
2017-01-16,44.712500000000006,-122.20416663333334,0.65,3.643750000000068,85.2625,4.125,-49.931249999999466,135.54999999999998,1140.9625,93.16250000000001
2017-01-17,44.712500000000006,-122.20416663333334,32.0125,4.212499999999977,63.5125,10.425,-45.71874999999949,167.5625,1204.4750000000001,103.5875
2017-01-18,44.712500000000006,-122.20416663333334,19.175,3.46875,55.95,12.8625,-42.24999999999949,186.7375,1260.425,116.45
2017-01-19,44.712500000000006,-122.20416663333334,7.175000000000001,1.712500000000034,42.800000000000004,9.2,-40.537499999999454,193.9125,1303.2250000000001,125.65
2017-01-20,44.712500000000006,-122.20416663333334,4.95,1.6062500000000455,67.41250000000001,6.2125,-38.93124999999941,198.8625,1370.6375,131.8625
2017-01-21,44.712500000000006,-122.20416663333334,16.1,0.7375000000000682,31.8375,9.3,-38.19374999999934,214.9625,1402.4750000000001,141.1625
2017-01-22,44.712500000000006,-122.20416663333334,6.7,1.8687499999999773,80.8625,7.5,-36.32499999999936,221.6625,1483.3375,148.6625
2017-01-23,44.712500000000006,-122.20416663333334,0.23750000000000002,0.9875000000000682,90.9125,2.625,-35.337499999999295,221.9,1574.25,151.2875
2017-01-24,44.712500000000006,-122.20416663333334,0.0,0.0625,116.4125,2.525,-35.274999999999295,221.9,1690.6625,153.8125
2017-01-25,44.712500000000006,-122.20416663333334,0.075,0.875,48.25,3.1625,-34.399999999999295,221.975,1738.9125,156.975
2017-01-26,44.712500000000006,-122.20416663333334,0.11249999999999999,1.931250000000034,60.837500000000006,2.3125000000000004,-32.46874999999926,222.0875,1799.75,159.2875
2017-01-27,44.712500000000006,-122.20416663333334,0.0,2.8625000000000114,121.1125,3.4625000000000004,-29.60624999999925,222.0875,1920.8625,162.75
2017-01-28,44.712500000000006,-122.20416663333334,0.0,4.4500000000000455,120.9125,3.8,-25.156249999999204,222.0875,2041.775,166.55
2017-01-29,44.712500000000006,-122.20416663333334,0.0,4.456250000000068,108.5125,3.4250000000000003,-20.699999999999136,222.0875,2150.2875,169.975
2017-01-30,44.712500000000006,-122.20416663333334,0.48750000000000004,5.618750000000034,89.41250000000001,2.1625,-15.081249999999102,222.575,2239.7,172.13750000000002
2017-01-31,44.712500000000006,-122.20416663333334,6.1375,1.0062500000000227,78.91250000000001,2.3875,-14.07499999999908,228.7125,2318.6125,174.525
2017-02-01,44.712500000000006,-122.20416663333334,1.2375,-2.3624999999999545,99.3375,7.65,-16.437499999999034,229.95,2417.95,182.175
2017-02-02,44.712500000000006,-122.20416663333334,0.9375,-1.9249999999999545,54.95,8.65,-18.362499999998988,230.8875,2472.9,190.82500000000002
2017-02-03,44.712500000000006,-122.20416663333334,29.9125,1.21875,64.0875,9.0875,-17.143749999998988,260.8,2536.9875,199.91250000000002
2017-02-04,44.712500000000006,-122.20416663333334,55.712500000000006,2.59375,54.2625,14.0,-14.549999999998988,316.5125,2591.25,213.91250000000002
2017-02-05,44.712500000000006,-122.20416663333334,37.5625,3.5750000000000455,62.25000000000001,12.3375,-10.974999999998943,354.075,2653.5,226.25
2017-02-06,44.712500000000006,-122.20416663333334,16.7875,0.056250000000034106,81.10000000000001,10.8625,-10.918749999998909,370.8625,2734.6,237.1125
2017-02-07,44.712500000000006,-122.20416663333334,14.8625,0.36250000000001137,46.825,4.275,-10.556249999998897,385.725,2781.425,241.38750000000002
2017-02-08,44.712500000000006,-122.20416663333334,53.725,3.5062500000000227,53.650000000000006,10.0625,-7.0499999999988745,439.45000000000005,2835.0750000000003,251.45000000000002
2017-02-09,44.712500000000006,-122.20416663333334,41.275,5.800000000000068,59.2875,13.1625,-1.2499999999988063,480.725,2894.3625,264.6125
2017-02-10,44.712500000000006,-122.20416663333334,13.45,2.056250000000034,73.5625,9.0,0.8062500000012278,494.175,2967.925,273.6125
2017-02-11,44.712500000000006,-122.20416663333334,0.8,1.587500000000034,135.3125,2.7875,2.393750000001262,494.975,3103.2375,276.40000000000003
2017-02-12,44.712500000000006,-122.20416663333334,0.0,3.15625,136.9375,3.8125,5.550000000001262,494.975,3240.175,280.21250000000003
2017-02-13,44.712500000000006,-122.20416663333334,0.0,6.393750000000068,152.1,4.7250000000000005,11.94375000000133,494.975,3392.275,284.9375
2017-02-14,44.712500000000006,-122.20416663333334,0.7625000000000001,6.643750000000011,143.25,5.6625000000000005,18.58750000000134,495.7375,3535.525,290.6
2017-02-15,44.712500000000006,-122.20416663333334,37.5375,7.175000000000011,49.925,11.7375,25.762500000001353,533.275,3585.4500000000003,302.33750000000003
2017-02-16,44.712500000000006,-122.20416663333334,32.5875,4.53125,73.67500000000001,8.225000000000001,30.293750000001353,565.8625000000001,3659.125,310.5625
2017-02-17,44.712500000000006,-122.20416663333334,0.75,5.306249999999977,134.95000000000002,4.275,35.60000000000133,566.6125000000001,3794.0750000000003,314.83750000000003
2017-02-18,44.712500000000006,-122.20416663333334,15.450000000000001,3.1125000000000114,80.98750000000001,4.7250000000000005,38.71250000000134,582.0625,3875.0625,319.5625
2017-02-19,44.712500000000006,-122.20416663333334,16.6875,2.706250000000068,81.92500000000001,8.6125,41.41875000000141,598.75,3956.9875,328.175
2017-02-20,44.712500000000006,-122.20416663333334,18.700000000000003,3.6625000000000227,51.275000000000006,9.275,45.08125000000143,617.45,4008.2625000000003,337.45
2017-02-21,44.712500000000006,-122.20416663333334,32.9375,0.8687499999999773,105.175,4.0375000000000005,45.95000000000141,650.3875,4113.4375,341.4875
2017-02-22,44.712500000000006,-122.20416663333334,2.5,0.9500000000000455,89.5625,2.6875,46.900000000001455,652.8875,4203.0,344.175
2017-02-23,44.712500000000006,-122.20416663333334,2.0875,-0.018749999999954525,112.4,2.5500000000000003,46.8812500000015,654.975,4315.400000000001,346.725
2017-02-24,44.712500000000006,-122.20416663333334,1.55,-1.1687499999999886,132.625,4.65,45.71250000000151,656.525,4448.025000000001,351.375
2017-02-25,44.712500000000006,-122.20416663333334,1.6,0.3875000000000455,137.4,2.4375,46.10000000000156,658.125,4585.425,353.8125
2017-02-26,44.712500000000006,-122.20416663333334,16.975,-0.21875,78.91250000000001,6.7625,45.88125000000156,675.1,4664.337500000001,360.575
2017-02-27,44.712500000000006,-122.20416663333334,15.4625,-0.5812499999999545,82.35000000000001,6.7250000000000005,45.3000000000016,690.5625,4746.6875,367.3
2017-02-28,44.712500000000006,-122.20416663333334,8.65,0.7312500000000455,82.5875,7.975,46.03125000000165,699.2125,4829.275000000001,375.27500000000003
2017-03-01,44.712500000000006,-122.20416663333334,1.3875000000000002,3.0,134.3875,5.0625,49.03125000000165,700.6,4963.6625,380.33750000000003
2017-03-02,44.712500000000006,-122.20416663333334,0.0,3.987500000000068,164.03750000000002,4.425,53.01875000000172,700.6,5127.7,384.7625
2017-03-03,44.712500000000006,-122.20416663333334,13.4,3.5062500000000227,115.3125,6.7875000000000005,56.52500000000174,714.0,5243.0125,391.55
2017-03-04,44.712500000000006,-122.20416663333334,13.6375,1.3250000000000455,93.475,7.375,57.850000000001785,727.6375,5336.4875,398.925
2017-03-05,44.712500000000006,-122.20416663333334,14.075,-0.6875,149.13750000000002,9.4125,57.162500000001785,741.7125,5485.625,408.33750000000003
2017-03-06,44.712500000000006,-122.20416663333334,23.450000000000003,-1.0249999999999773,82.22500000000001,10.15,56.13750000000181,765.1625,5567.85,418.4875
2017-03-07,44.712500000000006,-122.20416663333334,42.300000000000004,1.1437500000000682,87.53750000000001,12.2125,57.281250000001876,807.4625000000001,5655.3875,430.70000000000005
2017-03-08,44.712500000000006,-122.20416663333334,37.7125,3.5812500000000114,94.6375,8.1,60.86250000000189,845.1750000000001,5750.025000000001,438.8
2017-03-09,44.712500000000006,-122.20416663333334,35.075,5.381250000000023,75.53750000000001,10.0875,66.24375000000191,880.25,5825.5625,448.88750000000005
2017-03-10,44.712500000000006,-122.20416663333334,0.0,7.162500000000023,180.3625,6.4125000000000005,73.40625000000193,880.25,6005.925,455.3
2017-03-11,44.712500000000006,-122.20416663333334,10.8125,4.493750000000034,101.9375,7.6625,77.90000000000197,891.0625,6107.8625,462.96250000000003
2017-03-12,44.712500000000006,-122.20416663333334,0.0,7.693750000000023,155.65,3.5625,85.59375000000199,891.0625,6263.5125,466.52500000000003
2017-03-13,44.712500000000006,-122.20416663333334,13.45,6.5437500000000455,75.2625,5.812500000000001,92.13750000000203,904.5125,6338.775000000001,472.33750000000003
2017-03-14,44.712500000000006,-122.20416663333334,3.2125000000000004,8.5625,80.11250000000001,7.925000000000001,100.70000000000203,907.725,6418.8875,480.26250000000005
2017-03-15,44.712500000000006,-122.20416663333334,27.837500000000002,5.212500000000034,77.23750000000001,7.975,105.91250000000207,935.5625,6496.125,488.2375
2017-03-16,44.712500000000006,-122.20416663333334,1.3250000000000002,4.100000000000023,213.5875,2.7,110.01250000000209,936.8875,6709.712500000001,490.9375
2017-03-17,44.712500000000006,-122.20416663333334,8.6125,4.175000000000068,97.8,7.5625,114.18750000000216,945.5,6807.5125,498.5
2017-03-18,44.712500000000006,-122.20416663333334,28.6,4.943750000000023,100.3375,7.875,119.13125000000218,974.1,6907.85,506.375
2017-03-19,44.712500000000006,-122.20416663333334,0.0,6.275000000000034,234.6625,2.75,125.40625000000222,974.1,7142.512500000001,509.125
2017-03-20,44.712500000000006,-122.20416663333334,3.3125,6.518750000000068,107.9,4.625,131.92500000000229,977.4125,7250.4125,513.75
2017-03-21,44.712500000000006,-122.20416663333334,7.6375,7.2937500000000455,175.47500000000002,4.8375,139.21875000000233,985.0500000000001,7425.887500000001,518.5875
2017-03-22,44.712500000000006,-122.20416663333334,11.3375,3.5375000000000227,101.55,6.7125,142.75625000000235,996.3875,7527.4375,525.3000000000001
2017-03-23,44.712500000000006,-122.20416663333334,14.4625,5.40625,180.51250000000002,6.025,148.16250000000235,1010.85,7707.950000000001,531.325
2017-03-24,44.712500000000006,-122.20416663333334,29.650000000000002,4.175000000000011,73.75,8.4625,152.33750000000236,1040.5,7781.700000000001,539.7875
2017-03-25,44.712500000000006,-122.20416663333334,6.737500000000001,4.493750000000034,158.41250000000002,5.1625000000000005,156.8312500000024,1047.2375,7940.1125,544.95
2017-03-26,44.712500000000006,-122.20416663333334,30.1625,3.2124999999999773,125.78750000000001,7.987500000000001,160.04375000000238,1077.4,8065.900000000001,552.9375
2017-03-27,44.712500000000006,-122.20416663333334,13.8875,4.0625,125.6625,6.925000000000001,164.10625000000238,1091.2875000000001,8191.5625,559.8625000000001
2017-03-28,44.712500000000006,-122.20416663333334,4.8375,5.71875,110.35,5.5625,169.82500000000238,1096.125,8301.9125,565.4250000000001
2017-03-29,44.712500000000006,-122.20416663333334,30.650000000000002,5.09375,111.1,8.5,174.91875000000238,1126.775,8413.0125,573.9250000000001
2017-03-30,44.712500000000006,-122.20416663333334,6.15,3.712500000000034,102.5,3.85,178.6312500000024,1132.925,8515.5125,577.775
2017-03-31,44.712500000000006,-122.20416663333334,0.0,7.03125,245.75,2.3500000000000005,185.6625000000024,1132.925,8761.2625,580.125
2017-04-01,44.712500000000006,-122.20416663333334,1.1375000000000002,6.150000000000034,136.8375,2.6750000000000003,191.81250000000244,1134.0625,8898.1,582.8000000000001
2017-04-02,44.712500000000006,-122.20416663333334,0.0,4.868750000000034,270.8375,3.4000000000000004,196.68125000000248,1134.0625,9168.9375,586.2
2017-04-03,44.712500000000006,-122.20416663333334,0.0,5.506250000000023,277.95,2.5875,202.1875000000025,1134.0625,9446.8875,588.7875
2017-04-04,44.712500000000006,-122.20416663333334,0.0,7.556250000000034,132.4625,5.25,209.74375000000254,1134.0625,9579.35,594.0375
2017-04-05,44.712500000000006,-122.20416663333334,2.2750000000000004,10.300000000000068,111.425,4.775,220.0437500000026,1136.3375,9690.775,598.8125
2017-04-06,44.712500000000006,-122.20416663333334,6.5875,9.481250000000045,133.1375,5.7,229.52500000000265,1142.925,9823.9125,604.5125
2017-04-07,44.712500000000006,-122.20416663333334,11.7875,4.912500000000023,155.525,13.35,234.43750000000267,1154.7125,9979.4375,617.8625000000001
2017-04-08,44.712500000000006,-122.20416663333334,9.3,2.8812500000000227,195.6875,5.7,237.3187500000027,1164.0125,10175.125,623.5625
2017-04-09,44.712500000000006,-122.20416663333334,3.7875,4.6687500000000455,228.825,6.2250000000000005,241.98750000000274,1167.8,10403.95,629.7875
2017-04-10,44.712500000000006,-122.20416663333334,6.4750000000000005,4.1687500000000455,156.9875,6.6625000000000005,246.15625000000279,1174.275,10560.9375,636.45
2017-04-11,44.712500000000006,-122.20416663333334,5.862500000000001,4.993750000000034,205.2375,4.2875,251.15000000000282,1180.1375,10766.175000000001,640.7375000000001
2017-04-12,44.712500000000006,-122.20416663333334,14.375,6.443750000000023,146.4875,7.775,257.59375000000284,1194.5125,10912.6625,648.5125
2017-04-13,44.712500000000006,-122.20416663333334,11.9875,4.4187500000000455,160.8125,6.7,262.0125000000029,1206.5,11073.475,655.2125
2017-04-14,44.712500000000006,-122.20416663333334,10.9625,3.2937500000000455,135.8125,4.7125,265.30625000000293,1217.4625,11209.2875,659.9250000000001
2017-04-15,44.712500000000006,-122.20416663333334,0.0,6.206250000000011,257.65,3.5875,271.51250000000294,1217.4625,11466.9375,663.5125
2017-04-16,44.712500000000006,-122.20416663333334,9.3625,8.306250000000034,189.7,3.5625,279.818750000003,1226.825,11656.6375,667.075
2017-04-17,44.712500000000006,-122.20416663333334,14.637500000000001,7.1062500000000455,138.35,5.5875,286.925000000003,1241.4625,11794.987500000001,672.6625
2017-04-18,44.712500000000006,-122.20416663333334,13.675,6.937500000000057,236.325,4.7250000000000005,293.8625000000031,1255.1375,12031.3125,677.3875
2017-04-19,44.712500000000006,-122.20416663333334,16.150000000000002,7.625,213.0625,5.050000000000001,301.4875000000031,1271.2875000000001,12244.375,682.4375
2017-04-20,44.712500000000006,-122.20416663333334,10.375,5.5,130.4375,5.3500000000000005,306.9875000000031,1281.6625000000001,12374.8125,687.7875
2017-04-21,44.712500000000006,-122.20416663333334,0.0,9.587500000000034,280.7875,4.6375,316.5750000000031,1281.6625000000001,12655.6,692.4250000000001
2017-04-22,44.712500000000006,-122.20416663333334,7.275,8.993750000000034,175.82500000000002,6.4625,325.56875000000315,1288.9375,12831.425000000001,698.8875
2017-04-23,44.712500000000006,-122.20416663333334,18.95,5.800000000000068,137.57500000000002,5.6875,331.3687500000032,1307.8875,12969.0,704.575
2017-04-24,44.712500000000006,-122.20416663333334,47.7,3.9437500000000227,143.925,9.3,335.31250000000324,1355.5875,13112.925000000001,713.875
2017-04-25,44.712500000000006,-122.20416663333334,10.175,5.131250000000023,158.4125,6.95,340.44375000000326,1365.7625,13271.3375,720.825
2017-04-26,44.712500000000006,-122.20416663333334,30.1625,4.881250000000023,102.3375,6.550000000000001,345.3250000000033,1395.925,13373.675000000001,727.375
2017-04-27,44.712500000000006,-122.20416663333334,17.8875,3.875,133.65,4.550000000000001,349.2000000000033,1413.8125,13507.325,731.9250000000001
2017-04-28,44.712500000000006,-122.20416663333334,0.45,5.4500000000000455,316.1125,2.4125000000000005,354.65000000000333,1414.2625,13823.4375,734.3375
2017-04-29,44.712500000000006,-122.20416663333334,4.8,8.331250000000011,193.8625,3.8,362.98125000000334,1419.0625,14017.300000000001,738.1375
2017-04-30,44.712500000000006,-122.20416663333334,7.050000000000001,7.018750000000068,280.15,4.9,370.0000000000034,1426.1125,14297.45,743.0375
2017-05-01,44.712500000000006,-122.20416663333334,1.0625,6.393750000000068,138.8625,4.2875,376.3937500000035,1427.175,14436.3125,747.325
2017-05-02,44.712500000000006,-122.20416663333334,0.8,11.318750000000023,120.55000000000001,4.1625000000000005,387.7125000000035,1427.9750000000001,14556.862500000001,751.4875000000001
2017-05-03,44.712500000000006,-122.20416663333334,0.0,17.53125,327.27500000000003,2.4875,405.2437500000035,1427.9750000000001,14884.1375,753.975
2017-05-04,44.712500000000006,-122.20416663333334,6.612500000000001,18.912500000000023,306.75,2.7875,424.1562500000035,1434.5875,15190.8875,756.7625
2017-05-05,44.712500000000006,-122.20416663333334,13.725,6.774999999999977,99.73750000000001,3.775,430.9312500000035,1448.3125,15290.625,760.5375
2017-05-06,44.712500000000006,-122.20416663333334,0.5750000000000001,5.625,308.375,5.075,436.5562500000035,1448.8875,15599.0,765.6125000000001
2017-05-07,44.712500000000006,-122.20416663333334,0.0,8.506250000000023,345.96250000000003,4.5125,445.0625000000035,1448.8875,15944.962500000001,770.125
2017-05-08,44.712500000000006,-122.20416663333334,0.0,11.525000000000034,345.33750000000003,2.975,456.58750000000356,1448.8875,16290.300000000001,773.1
2017-05-09,44.712500000000006,-122.20416663333334,0.0,13.068750000000023,331.65000000000003,2.4000000000000004,469.6562500000036,1448.8875,16621.95,775.5
2017-05-10,44.712500000000006,-122.20416663333334,0.0,14.137500000000045,323.96250000000003,3.5125,483.7937500000036,1448.8875,16945.912500000002,779.0125
2017-05-11,44.712500000000006,-122.20416663333334,16.925,6.831250000000011,109.8625,6.300000000000001,490.62500000000364,1465.8125,17055.775,785.3125
2017-05-12,44.712500000000006,-122.20416663333334,13.425,4.881250000000023,191.0,7.6375,495.50625000000366,1479.2375,17246.775,792.95
2017-05-13,44.712500000000006,-122.20416663333334,14.175,4.65625,191.1125,6.7,500.16250000000366,1493.4125000000001,17437.8875,799.65
2017-05-14,44.712500000000006,-122.20416663333334,5.112500000000001,6.206250000000068,198.15,3.4250000000000003,506.36875000000373,1498.525,17636.037500000002,803.075
2017-05-15,44.712500000000006,-122.20416663333334,11.1125,8.162500000000023,315.0,4.0125,514.5312500000038,1509.6375,17951.037500000002,807.0875
2017-05-16,44.712500000000006,-122.20416663333334,39.675000000000004,5.0125000000000455,187.525,10.174999999999999,519.5437500000038,1549.3125,18138.5625,817.2625
2017-05-17,44.712500000000006,-122.20416663333334,4.425000000000001,6.21875,233.3375,5.1875,525.7625000000038,1553.7375000000002,18371.9,822.45
2017-05-18,44.712500000000006,-122.20416663333334,0.0,11.512500000000045,346.6625,1.8875,537.2750000000038,1553.7375000000002,18718.5625,824.3375
2017-05-19,44.712500000000006,-122.20416663333334,0.0,14.15625,354.58750000000003,2.4125,551.4312500000038,1553.7375000000002,19073.15,826.75
2017-05-20,44.712500000000006,-122.20416663333334,0.0,13.875,343.13750000000005,2.9375,565.3062500000038,1553.7375000000002,19416.287500000002,829.6875
2017-05-21,44.712500000000006,-122.20416663333334,0.0,16.51875000000001,352.85,5.4375,581.8250000000039,1553.7375000000002,19769.1375,835.125
2017-05-22,44.712500000000006,-122.20416663333334,0.0,20.818750000000023,353.01250000000005,3.2625,602.6437500000038,1553.7375000000002,20122.15,838.3875
2017-05-23,44.712500000000006,-122.20416663333334,0.0,17.931250000000034,358.57500000000005,3.3000000000000003,620.5750000000039,1553.7375000000002,20480.725000000002,841.6875
2017-05-24,44.712500000000006,-122.20416663333334,0.0,9.9375,360.01250000000005,4.525,630.5125000000039,1553.7375000000002,20840.7375,846.2125
2017-05-25,44.712500000000006,-122.20416663333334,0.2625,11.71875,359.9375,3.0625,642.2312500000039,1554.0,21200.675,849.275
